State,Year,Month,Condition,BehavioralHealthService,ServiceCount,RatePer1000Beneficiaries,DataQuality
Virginia,2019,201905,Mental health disorder,Intensive outpatient/Partial hospitalization,"154,626",106.5,
Virginia,2019,201905,Substance use disorder,Intensive outpatient/Partial hospitalization,"30,325",20.9,
Virginia,2019,201905,Mental health disorder,Outpatient,"157,433",108.4,
Virginia,2019,201905,Substance use disorder,Outpatient,"7,438",5.1,
Virginia,2019,201905,Mental health disorder,Telehealth,877,0.6,
Virginia,2019,201905,Substance use disorder,Telehealth,279,0.2,
Virginia,2019,201906,Mental health disorder,Emergency department,"5,650",3.9,
Virginia,2019,201906,Substance use disorder,Emergency department,"4,976",3.4,
Virginia,2019,201906,Mental health disorder,Inpatient,"4,466",3.1,
Virginia,2019,201906,Substance use disorder,Inpatient,"5,235",3.6,
Virginia,2019,201906,Mental health disorder,Intensive outpatient/Partial hospitalization,"75,508",51.6,
Virginia,2019,201906,Substance use disorder,Intensive outpatient/Partial hospitalization,"29,571",20.2,
Virginia,2019,201906,Mental health disorder,Outpatient,"138,740",94.9,
Virginia,2019,201906,Substance use disorder,Outpatient,"6,617",4.5,
Virginia,2019,201906,Mental health disorder,Telehealth,794,0.5,
Virginia,2019,201906,Substance use disorder,Telehealth,247,0.2,
Virginia,2019,201907,Mental health disorder,Emergency department,"6,378",4.3,
Virginia,2019,201907,Substance use disorder,Emergency department,"5,204",3.5,
Virginia,2019,201907,Mental health disorder,Inpatient,"4,538",3.1,
Virginia,2019,201907,Substance use disorder,Inpatient,"5,426",3.7,
Virginia,2019,201907,Mental health disorder,Intensive outpatient/Partial hospitalization,"67,533",45.8,
Virginia,2019,201907,Substance use disorder,Intensive outpatient/Partial hospitalization,"32,219",21.8,
Virginia,2019,201907,Mental health disorder,Outpatient,"150,578",102,
Virginia,2019,201907,Substance use disorder,Outpatient,"7,403",5,
Virginia,2019,201907,Mental health disorder,Telehealth,886,0.6,
Virginia,2019,201907,Substance use disorder,Telehealth,281,0.2,
Virginia,2019,201908,Mental health disorder,Emergency department,"6,584",4.4,
Virginia,2019,201908,Substance use disorder,Emergency department,"5,665",3.8,
Virginia,2019,201908,Mental health disorder,Inpatient,"4,446",3,
Virginia,2019,201908,Substance use disorder,Inpatient,"5,459",3.7,
Virginia,2019,201908,Mental health disorder,Intensive outpatient/Partial hospitalization,"63,252",42.5,
Virginia,2019,201908,Substance use disorder,Intensive outpatient/Partial hospitalization,"34,850",23.4,
Virginia,2019,201908,Mental health disorder,Outpatient,"152,071",102.2,
Virginia,2019,201908,Substance use disorder,Outpatient,"7,792",5.2,
Virginia,2019,201908,Mental health disorder,Telehealth,"1,116",0.8,
Virginia,2019,201908,Substance use disorder,Telehealth,338,0.2,
Virginia,2019,201909,Mental health disorder,Emergency department,"6,685",4.5,
Virginia,2019,201909,Substance use disorder,Emergency department,"5,594",3.7,
Virginia,2019,201909,Mental health disorder,Inpatient,"4,479",3,
Virginia,2019,201909,Substance use disorder,Inpatient,"5,493",3.7,
Virginia,2019,201909,Mental health disorder,Intensive outpatient/Partial hospitalization,"87,654",58.5,
Virginia,2019,201909,Substance use disorder,Intensive outpatient/Partial hospitalization,"33,409",22.3,
Virginia,2019,201909,Mental health disorder,Outpatient,"147,152",98.1,
Virginia,2019,201909,Substance use disorder,Outpatient,"7,433",5,
Virginia,2019,201909,Mental health disorder,Telehealth,"1,035",0.7,
Virginia,2019,201909,Substance use disorder,Telehealth,374,0.2,
Virginia,2019,201910,Mental health disorder,Emergency department,"6,447",4.2,
Virginia,2019,201910,Substance use disorder,Emergency department,"5,760",3.8,
Virginia,2019,201910,Mental health disorder,Inpatient,"4,528",3,
Virginia,2019,201910,Substance use disorder,Inpatient,"5,468",3.6,
Virginia,2019,201910,Mental health disorder,Intensive outpatient/Partial hospitalization,"104,805",69,
Virginia,2019,201910,Substance use disorder,Intensive outpatient/Partial hospitalization,"38,339",25.3,
Virginia,2019,201910,Mental health disorder,Outpatient,"170,681",112.4,
Virginia,2019,201910,Substance use disorder,Outpatient,"8,792",5.8,
Virginia,2019,201910,Mental health disorder,Telehealth,"1,265",0.8,
Virginia,2019,201910,Substance use disorder,Telehealth,426,0.3,
Virginia,2019,201911,Mental health disorder,Emergency department,"5,902",3.8,
Virginia,2019,201911,Substance use disorder,Emergency department,"4,879",3.2,
Virginia,2019,201911,Mental health disorder,Inpatient,"3,995",2.6,
Virginia,2019,201911,Substance use disorder,Inpatient,"5,067",3.3,
Virginia,2019,201911,Mental health disorder,Intensive outpatient/Partial hospitalization,"87,321",56.6,
Virginia,2019,201911,Substance use disorder,Intensive outpatient/Partial hospitalization,"33,802",21.9,
Virginia,2019,201911,Mental health disorder,Outpatient,"143,199",92.8,
Virginia,2019,201911,Substance use disorder,Outpatient,"7,232",4.7,
Virginia,2019,201911,Mental health disorder,Telehealth,"1,117",0.7,
Virginia,2019,201911,Substance use disorder,Telehealth,326,0.2,
Virginia,2019,201912,Mental health disorder,Emergency department,"5,832",3.7,
Virginia,2019,201912,Substance use disorder,Emergency department,"5,307",3.4,
Virginia,2019,201912,Mental health disorder,Inpatient,"3,491",2.2,
Virginia,2019,201912,Substance use disorder,Inpatient,"4,464",2.8,
Virginia,2019,201912,Mental health disorder,Intensive outpatient/Partial hospitalization,"80,888",51.6,
Virginia,2019,201912,Substance use disorder,Intensive outpatient/Partial hospitalization,"34,825",22.2,
Virginia,2019,201912,Mental health disorder,Outpatient,"138,720",88.4,
Virginia,2019,201912,Substance use disorder,Outpatient,"7,166",4.6,
Virginia,2019,201912,Mental health disorder,Telehealth,"1,014",0.6,
Virginia,2019,201912,Substance use disorder,Telehealth,407,0.3,
Virginia,2020,202001,Mental health disorder,Emergency department,"6,712",4.3,
Virginia,2020,202001,Substance use disorder,Emergency department,"5,561",3.5,
Virginia,2020,202001,Mental health disorder,Inpatient,"4,665",3,
Virginia,2020,202001,Substance use disorder,Inpatient,"5,591",3.5,
Virginia,2020,202001,Mental health disorder,Intensive outpatient/Partial hospitalization,"101,253",64.2,
Virginia,2020,202001,Substance use disorder,Intensive outpatient/Partial hospitalization,"39,712",25.2,
Virginia,2020,202001,Mental health disorder,Outpatient,"173,313",109.9,
Virginia,2020,202001,Substance use disorder,Outpatient,"8,655",5.5,
Virginia,2020,202001,Mental health disorder,Telehealth,"1,298",0.8,
Virginia,2020,202001,Substance use disorder,Telehealth,446,0.3,
Virginia,2020,202002,Mental health disorder,Emergency department,"6,141",3.9,
Virginia,2020,202002,Substance use disorder,Emergency department,"5,474",3.5,
Virginia,2020,202002,Mental health disorder,Inpatient,"4,065",2.6,
Virginia,2020,202002,Substance use disorder,Inpatient,"5,071",3.2,
Virginia,2020,202002,Mental health disorder,Intensive outpatient/Partial hospitalization,"96,429",61,
Virginia,2020,202002,Substance use disorder,Intensive outpatient/Partial hospitalization,"37,862",23.9,
Virginia,2020,202002,Mental health disorder,Outpatient,"163,230",103.2,
Virginia,2020,202002,Substance use disorder,Outpatient,"8,483",5.4,
Virginia,2020,202002,Mental health disorder,Telehealth,"1,294",0.8,
Virginia,2020,202002,Substance use disorder,Telehealth,494,0.3,
Virginia,2020,202003,Mental health disorder,Emergency department,"5,852",3.7,
Virginia,2020,202003,Substance use disorder,Emergency department,"5,514",3.5,
Virginia,2020,202003,Mental health disorder,Inpatient,"4,088",2.6,
Virginia,2020,202003,Substance use disorder,Inpatient,"5,115",3.2,
Virginia,2020,202003,Mental health disorder,Intensive outpatient/Partial hospitalization,"77,325",48.6,
Virginia,2020,202003,Substance use disorder,Intensive outpatient/Partial hospitalization,"34,689",21.8,
Virginia,2020,202003,Mental health disorder,Outpatient,"137,729",86.6,
Virginia,2020,202003,Substance use disorder,Outpatient,"7,209",4.5,
Virginia,2020,202003,Mental health disorder,Telehealth,"14,183",8.9,
Virginia,2020,202003,Substance use disorder,Telehealth,"3,754",2.4,
Virginia,2020,202004,Mental health disorder,Emergency department,"4,668",2.9,
Virginia,2020,202004,Substance use disorder,Emergency department,"4,146",2.6,
Virginia,2020,202004,Mental health disorder,Inpatient,"3,331",2.1,
Virginia,2020,202004,Substance use disorder,Inpatient,"4,132",2.6,
Virginia,2020,202004,Mental health disorder,Intensive outpatient/Partial hospitalization,"60,309",37.3,
Virginia,2020,202004,Substance use disorder,Intensive outpatient/Partial hospitalization,"22,824",14.1,
Virginia,2020,202004,Mental health disorder,Outpatient,"86,838",53.8,
Virginia,2020,202004,Substance use disorder,Outpatient,"4,745",2.9,
Virginia,2020,202004,Mental health disorder,Telehealth,"50,492",31.3,
Virginia,2020,202004,Substance use disorder,Telehealth,"18,220",11.3,
Virginia,2020,202005,Mental health disorder,Emergency department,"5,176",3.2,
Virginia,2020,202005,Substance use disorder,Emergency department,"5,021",3.1,
Virginia,2020,202005,Mental health disorder,Inpatient,"3,636",2.2,
Virginia,2020,202005,Substance use disorder,Inpatient,"4,737",2.9,
Virginia,2020,202005,Mental health disorder,Intensive outpatient/Partial hospitalization,"53,003",32.4,
Virginia,2020,202005,Substance use disorder,Intensive outpatient/Partial hospitalization,"23,868",14.6,
Virginia,2020,202005,Mental health disorder,Outpatient,"81,566",49.8,
Virginia,2020,202005,Substance use disorder,Outpatient,"5,122",3.1,
Virginia,2020,202005,Mental health disorder,Telehealth,"50,293",30.7,
Virginia,2020,202005,Substance use disorder,Telehealth,"18,124",11.1,
Virginia,2020,202006,Mental health disorder,Emergency department,"5,814",3.5,
Virginia,2020,202006,Substance use disorder,Emergency department,"5,461",3.3,
Virginia,2020,202006,Mental health disorder,Inpatient,"3,947",2.4,
Virginia,2020,202006,Substance use disorder,Inpatient,"5,093",3.1,
Virginia,2020,202006,Mental health disorder,Intensive outpatient/Partial hospitalization,"42,165",25.4,
Virginia,2020,202006,Substance use disorder,Intensive outpatient/Partial hospitalization,"29,222",17.6,
Virginia,2020,202006,Mental health disorder,Outpatient,"93,322",56.3,
Virginia,2020,202006,Substance use disorder,Outpatient,"6,100",3.7,
Virginia,2020,202006,Mental health disorder,Telehealth,"51,137",30.8,
Virginia,2020,202006,Substance use disorder,Telehealth,"17,359",10.5,
Virginia,2020,202007,Mental health disorder,Emergency department,"6,442",3.8,
Virginia,2020,202007,Substance use disorder,Emergency department,"6,343",3.8,
Virginia,2020,202007,Mental health disorder,Inpatient,"4,203",2.5,
Virginia,2020,202007,Substance use disorder,Inpatient,"5,382",3.2,
Virginia,2020,202007,Mental health disorder,Intensive outpatient/Partial hospitalization,"37,774",22.5,
Virginia,2020,202007,Substance use disorder,Intensive outpatient/Partial hospitalization,"31,530",18.8,
Virginia,2020,202007,Mental health disorder,Outpatient,"97,151",57.9,
Virginia,2020,202007,Substance use disorder,Outpatient,"6,461",3.8,
Virginia,2020,202007,Mental health disorder,Telehealth,"49,418",29.4,
Virginia,2020,202007,Substance use disorder,Telehealth,"16,405",9.8,
Virginia,2020,202008,Mental health disorder,Emergency department,"6,439",3.8,
Virginia,2020,202008,Substance use disorder,Emergency department,"6,117",3.6,
Virginia,2020,202008,Mental health disorder,Inpatient,"4,183",2.5,
Virginia,2020,202008,Substance use disorder,Inpatient,"5,222",3.1,
Virginia,2020,202008,Mental health disorder,Intensive outpatient/Partial hospitalization,"34,973",20.6,
Virginia,2020,202008,Substance use disorder,Intensive outpatient/Partial hospitalization,"33,765",19.9,
Virginia,2020,202008,Mental health disorder,Outpatient,"95,723",56.3,
Virginia,2020,202008,Substance use disorder,Outpatient,"6,130",3.6,
Virginia,2020,202008,Mental health disorder,Telehealth,"47,269",27.8,
Virginia,2020,202008,Substance use disorder,Telehealth,"14,665",8.6,
Virginia,2020,202009,Mental health disorder,Emergency department,"6,238",3.6,
Virginia,2020,202009,Substance use disorder,Emergency department,"5,916",3.4,
Virginia,2020,202009,Mental health disorder,Inpatient,"4,014",2.3,
Virginia,2020,202009,Substance use disorder,Inpatient,"5,080",3,
Virginia,2020,202009,Mental health disorder,Intensive outpatient/Partial hospitalization,"36,645",21.3,
Virginia,2020,202009,Substance use disorder,Intensive outpatient/Partial hospitalization,"36,464",21.2,
Virginia,2020,202009,Mental health disorder,Outpatient,"102,669",59.8,
Virginia,2020,202009,Substance use disorder,Outpatient,"6,580",3.8,
Virginia,2020,202009,Mental health disorder,Telehealth,"50,277",29.3,
Virginia,2020,202009,Substance use disorder,Telehealth,"14,568",8.5,
Virginia,2020,202010,Mental health disorder,Emergency department,"6,635",3.8,
Virginia,2020,202010,Substance use disorder,Emergency department,"6,278",3.6,
Virginia,2020,202010,Mental health disorder,Inpatient,"4,111",2.4,
Virginia,2020,202010,Substance use disorder,Inpatient,"5,028",2.9,
Virginia,2020,202010,Mental health disorder,Intensive outpatient/Partial hospitalization,"39,109",22.5,
Virginia,2020,202010,Substance use disorder,Intensive outpatient/Partial hospitalization,"38,533",22.2,
Virginia,2020,202010,Mental health disorder,Outpatient,"108,816",62.7,
Virginia,2020,202010,Substance use disorder,Outpatient,"6,785",3.9,
Virginia,2020,202010,Mental health disorder,Telehealth,"52,216",30.1,
Virginia,2020,202010,Substance use disorder,Telehealth,"14,220",8.2,
Virginia,2020,202011,Mental health disorder,Emergency department,"6,182",3.5,
Virginia,2020,202011,Substance use disorder,Emergency department,"5,503",3.1,
Virginia,2020,202011,Mental health disorder,Inpatient,"3,911",2.2,
Virginia,2020,202011,Substance use disorder,Inpatient,"4,727",2.7,
Virginia,2020,202011,Mental health disorder,Intensive outpatient/Partial hospitalization,"38,839",22,
Virginia,2020,202011,Substance use disorder,Intensive outpatient/Partial hospitalization,"36,137",20.5,
Virginia,2020,202011,Mental health disorder,Outpatient,"97,669",55.4,
Virginia,2020,202011,Substance use disorder,Outpatient,"5,976",3.4,
Virginia,2020,202011,Mental health disorder,Telehealth,"47,415",26.9,
Virginia,2020,202011,Substance use disorder,Telehealth,"12,996",7.4,
Virginia,2020,202012,Mental health disorder,Emergency department,"5,839",3.3,
Virginia,2020,202012,Substance use disorder,Emergency department,"5,250",2.9,
Virginia,2020,202012,Mental health disorder,Inpatient,"3,143",1.8,
Virginia,2020,202012,Substance use disorder,Inpatient,"3,751",2.1,
Virginia,2020,202012,Mental health disorder,Intensive outpatient/Partial hospitalization,"36,227",20.2,
Virginia,2020,202012,Substance use disorder,Intensive outpatient/Partial hospitalization,"37,840",21.1,
Virginia,2020,202012,Mental health disorder,Outpatient,"95,693",53.4,
Virginia,2020,202012,Substance use disorder,Outpatient,"6,277",3.5,
Virginia,2020,202012,Mental health disorder,Telehealth,"52,768",29.5,
Virginia,2020,202012,Substance use disorder,Telehealth,"15,230",8.5,
Virginia,2021,202101,Mental health disorder,Emergency department,"6,523",3.6,
Virginia,2021,202101,Substance use disorder,Emergency department,"5,288",2.9,
Virginia,2021,202101,Mental health disorder,Inpatient,"4,109",2.3,
Virginia,2021,202101,Substance use disorder,Inpatient,"4,606",2.6,
Virginia,2021,202101,Mental health disorder,Intensive outpatient/Partial hospitalization,"37,539",20.8,
